GH105.hmm	SRR7066494_k141_1169461_8
GH28.hmm	SRR7066494_k141_1170333_2
CBM9.hmm	SRR7066494_k141_1170756_2
GH106.hmm	SRR7066494_k141_1170981_2
CE19.hmm	SRR7066494_k141_117101_5
GH95.hmm	SRR7066494_k141_1171049_1
GH142.hmm	SRR7066494_k141_1171561_3
CBM9.hmm	SRR7066494_k141_1171916_1
GH43_10.hmm	SRR7066494_k141_1172405_1
GT2_Glycos_transf_2.hmm	SRR7066494_k141_1173329_1
GH16_14.hmm	SRR7066494_k141_1173848_1
PL9_2.hmm	SRR7066494_k141_117535_1
CE1.hmm	SRR7066494_k141_1176141_2
CE1.hmm	SRR7066494_k141_1176762_1
GH28.hmm	SRR7066494_k141_1177675_1
GH43_17.hmm	SRR7066494_k141_1177891_1
GH23.hmm	SRR7066494_k141_1178901_18
CE4.hmm	SRR7066494_k141_1179468_1
GH10.hmm	SRR7066494_k141_1179714_1
GT2_Glycos_transf_2.hmm	SRR7066494_k141_1179721_1
GT2_Glyco_tranf_2_3.hmm	SRR7066494_k141_1180079_1
PL1_2.hmm	SRR7066494_k141_1180109_2
GH10.hmm	SRR7066494_k141_1180641_1
GH165.hmm	SRR7066494_k141_1180825_1
GH127.hmm	SRR7066494_k141_1181523_3
GH95.hmm	SRR7066494_k141_1181701_4
CE12.hmm	SRR7066494_k141_1181838_2
GH5.hmm	SRR7066494_k141_118206_2
GH109.hmm	SRR7066494_k141_1182228_2
GT2_Glycos_transf_2.hmm	SRR7066494_k141_1184291_1
GH109.hmm	SRR7066494_k141_1184933_1
GH23.hmm	SRR7066494_k141_1185867_1
GH109.hmm	SRR7066494_k141_118663_1
GH109.hmm	SRR7066494_k141_1187726_2
GH51.hmm	SRR7066494_k141_1188973_1
CBM9.hmm	SRR7066494_k141_1190244_1
GT105.hmm	SRR7066494_k141_1192107_1
GH20.hmm	SRR7066494_k141_1192354_1
GH51.hmm	SRR7066494_k141_1194728_2
PL1_2.hmm	SRR7066494_k141_1195267_1
GH116.hmm	SRR7066494_k141_119547_1
GH109.hmm	SRR7066494_k141_1196082_1
GH163.hmm	SRR7066494_k141_1197648_7
GH43_31.hmm	SRR7066494_k141_1199787_1
GH109.hmm	SRR7066494_k141_1201202_3
GH23.hmm	SRR7066494_k141_1201573_2
GT28.hmm	SRR7066494_k141_1203985_1
GH53.hmm	SRR7066494_k141_1206113_1
GH77.hmm	SRR7066494_k141_1206738_2
GH142.hmm	SRR7066494_k141_1208171_3
GH109.hmm	SRR7066494_k141_1208301_1
GH20.hmm	SRR7066494_k141_1210712_1
GH141.hmm	SRR7066494_k141_121104_15
GH171.hmm	SRR7066494_k141_1211399_2
GH39.hmm	SRR7066494_k141_1212156_1
GH10.hmm	SRR7066494_k141_1213076_1
GH32.hmm	SRR7066494_k141_1213153_1
GH109.hmm	SRR7066494_k141_1214087_1
GH109.hmm	SRR7066494_k141_1214087_2
PL1_2.hmm	SRR7066494_k141_1215108_3
GH20.hmm	SRR7066494_k141_1215313_1
GH139.hmm	SRR7066494_k141_12160_2
GH32.hmm	SRR7066494_k141_1216994_1
GH31.hmm	SRR7066494_k141_1217027_1
GH29.hmm	SRR7066494_k141_1221081_1
GH26.hmm	SRR7066494_k141_1221640_1
CE14.hmm	SRR7066494_k141_1222031_8
GH29.hmm	SRR7066494_k141_1222453_2
GH109.hmm	SRR7066494_k141_1222643_4
GH95.hmm	SRR7066494_k141_1223451_2
GH141.hmm	SRR7066494_k141_1224156_2
GH109.hmm	SRR7066494_k141_1224278_2
CBM51.hmm	SRR7066494_k141_1225023_1
CBM32.hmm	SRR7066494_k141_1225530_1
GH63.hmm	SRR7066494_k141_1225583_23
GH88.hmm	SRR7066494_k141_1225706_1
PL9_2.hmm	SRR7066494_k141_1226235_1
GH109.hmm	SRR7066494_k141_1228443_5
GH39.hmm	SRR7066494_k141_1228573_5
GT105.hmm	SRR7066494_k141_1228716_1
GH5.hmm	SRR7066494_k141_1228905_1
CE7.hmm	SRR7066494_k141_1229122_4
GH109.hmm	SRR7066494_k141_1229385_5
GH146.hmm	SRR7066494_k141_1229404_1
CBM38.hmm	SRR7066494_k141_1231453_1
GH109.hmm	SRR7066494_k141_1231765_4
GH109.hmm	SRR7066494_k141_1232373_2
GH81.hmm	SRR7066494_k141_1233540_2
GH109.hmm	SRR7066494_k141_1233675_1
GH109.hmm	SRR7066494_k141_1233675_2
GH109.hmm	SRR7066494_k141_1234647_1
GH109.hmm	SRR7066494_k141_1234978_2
GH141.hmm	SRR7066494_k141_1240712_2
GH109.hmm	SRR7066494_k141_1240850_3
CBM9.hmm	SRR7066494_k141_1240956_1
GH3.hmm	SRR7066494_k141_1241438_1
GH23.hmm	SRR7066494_k141_1241600_2
GH2.hmm	SRR7066494_k141_1241800_1
GH23.hmm	SRR7066494_k141_1241884_2
GH109.hmm	SRR7066494_k141_1242006_1
GH32.hmm	SRR7066494_k141_1242465_1
CBM38.hmm	SRR7066494_k141_1242712_1
CBM9.hmm	SRR7066494_k141_1244758_1
GH4.hmm	SRR7066494_k141_1244923_2
GH23.hmm	SRR7066494_k141_1245173_2
GH109.hmm	SRR7066494_k141_1245204_1
AA6.hmm	SRR7066494_k141_1245472_2
CBM67.hmm	SRR7066494_k141_1246204_1
GH43_4.hmm	SRR7066494_k141_1246666_2
PL9.hmm	SRR7066494_k141_1246845_2
GH142.hmm	SRR7066494_k141_1247191_3
GH109.hmm	SRR7066494_k141_1249426_11
PL1_2.hmm	SRR7066494_k141_1249665_1
GH109.hmm	SRR7066494_k141_1250414_2
GH32.hmm	SRR7066494_k141_1252120_1
CBM32.hmm	SRR7066494_k141_1253397_2
CBM6.hmm	SRR7066494_k141_1253397_3
GH5_21.hmm	SRR7066494_k141_1253397_6
GH109.hmm	SRR7066494_k141_125400_1
GH109.hmm	SRR7066494_k141_125625_1
GH23.hmm	SRR7066494_k141_1258638_1
GH23.hmm	SRR7066494_k141_1259818_1
GH29.hmm	SRR7066494_k141_1261091_2
GH33.hmm	SRR7066494_k141_1261582_1
GH141.hmm	SRR7066494_k141_1261791_4
GH109.hmm	SRR7066494_k141_1262924_1
GH138.hmm	SRR7066494_k141_1263055_3
CBM47.hmm	SRR7066494_k141_1263214_2
PL9_4.hmm	SRR7066494_k141_1264144_2
GH29.hmm	SRR7066494_k141_1264534_1
GH109.hmm	SRR7066494_k141_1265726_1
GT28.hmm	SRR7066494_k141_1266292_1
GT4.hmm	SRR7066494_k141_1266380_1
PL1_2.hmm	SRR7066494_k141_1266902_2
GH32.hmm	SRR7066494_k141_1267653_2
CE19.hmm	SRR7066494_k141_1268340_5
GH109.hmm	SRR7066494_k141_1268402_2
GH140.hmm	SRR7066494_k141_1268409_1
GH109.hmm	SRR7066494_k141_1268873_1
CBM32.hmm	SRR7066494_k141_1269668_5
GH109.hmm	SRR7066494_k141_1270287_1
PL6.hmm	SRR7066494_k141_1271962_2
GH136.hmm	SRR7066494_k141_1273075_1
GH10.hmm	SRR7066494_k141_1273819_1
PL10_1.hmm	SRR7066494_k141_1275526_2
GH10.hmm	SRR7066494_k141_1277142_1
CBM38.hmm	SRR7066494_k141_1277484_1
CBM38.hmm	SRR7066494_k141_1277519_2
GH109.hmm	SRR7066494_k141_1280051_5
GH117.hmm	SRR7066494_k141_1280237_4
GH109.hmm	SRR7066494_k141_1280448_3
CE1.hmm	SRR7066494_k141_1281894_1
GH109.hmm	SRR7066494_k141_1281939_4
GH109.hmm	SRR7066494_k141_128202_4
GH51.hmm	SRR7066494_k141_1282327_2
GH123.hmm	SRR7066494_k141_1284146_1
GH109.hmm	SRR7066494_k141_1284414_9
GH109.hmm	SRR7066494_k141_1285147_2
GH127.hmm	SRR7066494_k141_128533_2
GT105.hmm	SRR7066494_k141_1286119_2
GH16_14.hmm	SRR7066494_k141_1286614_1
GH4.hmm	SRR7066494_k141_1287903_2
GH78.hmm	SRR7066494_k141_1288178_1
GH141.hmm	SRR7066494_k141_1288690_2
CE1.hmm	SRR7066494_k141_1289182_2
GH109.hmm	SRR7066494_k141_1290248_1
CE17.hmm	SRR7066494_k141_1290660_10
PL14.hmm	SRR7066494_k141_1290733_4
CBM47.hmm	SRR7066494_k141_1291311_5
GH163.hmm	SRR7066494_k141_1292336_5
GH5.hmm	SRR7066494_k141_1292336_8
GH20.hmm	SRR7066494_k141_1293527_2
GT105.hmm	SRR7066494_k141_1293844_1
GH140.hmm	SRR7066494_k141_1294620_1
CE12.hmm	SRR7066494_k141_1295665_9
GH2.hmm	SRR7066494_k141_1296947_1
GH129.hmm	SRR7066494_k141_1300387_1
GH95.hmm	SRR7066494_k141_13019_2
CBM22.hmm	SRR7066494_k141_130302_1
GH123.hmm	SRR7066494_k141_1303421_2
CBM32.hmm	SRR7066494_k141_1303421_4
CBM16.hmm	SRR7066494_k141_1303599_3
GH165.hmm	SRR7066494_k141_1304623_1
GH29.hmm	SRR7066494_k141_130836_1
GH102.hmm	SRR7066494_k141_1309992_2
GH109.hmm	SRR7066494_k141_1310584_2
GH51.hmm	SRR7066494_k141_1310854_14
GH28.hmm	SRR7066494_k141_1311186_2
GH28.hmm	SRR7066494_k141_1312424_2
CE15.hmm	SRR7066494_k141_1312500_2
GH3.hmm	SRR7066494_k141_1312564_1
GH2.hmm	SRR7066494_k141_1315324_4
GH20.hmm	SRR7066494_k141_1317044_2
PL35.hmm	SRR7066494_k141_1317044_4
CBM9.hmm	SRR7066494_k141_1319037_1
GT4.hmm	SRR7066494_k141_1319687_2
GH127.hmm	SRR7066494_k141_1320471_4
GH43_18.hmm	SRR7066494_k141_1320563_2
GH2.hmm	SRR7066494_k141_1320777_2
GH127.hmm	SRR7066494_k141_1321346_1
CBM67.hmm	SRR7066494_k141_1321402_2
GH141.hmm	SRR7066494_k141_1322104_1
GH141.hmm	SRR7066494_k141_1324839_2
GT28.hmm	SRR7066494_k141_1324867_3
GH109.hmm	SRR7066494_k141_1326501_2
CBM9.hmm	SRR7066494_k141_132657_6
GH43_5.hmm	SRR7066494_k141_1326591_2
CBM4.hmm	SRR7066494_k141_1327109_1
CBM9.hmm	SRR7066494_k141_1327548_1
CBM47.hmm	SRR7066494_k141_1330066_1
GT2_Glycos_transf_2.hmm	SRR7066494_k141_1330342_1
PL9.hmm	SRR7066494_k141_1330740_2
GH16_14.hmm	SRR7066494_k141_1332321_2
GH5_36.hmm	SRR7066494_k141_1333608_2
GT83.hmm	SRR7066494_k141_1334352_2
CBM67.hmm	SRR7066494_k141_1334491_1
CBM9.hmm	SRR7066494_k141_1336297_1
GH5.hmm	SRR7066494_k141_1337328_1
GH29.hmm	SRR7066494_k141_1338308_1
GH43.hmm	SRR7066494_k141_1338696_1
GH163.hmm	SRR7066494_k141_1344140_1
GH28.hmm	SRR7066494_k141_1345228_4
GH109.hmm	SRR7066494_k141_1345443_1
GH109.hmm	SRR7066494_k141_1346181_3
GT105.hmm	SRR7066494_k141_134639_9
GT2_Glycos_transf_2.hmm	SRR7066494_k141_1346691_2
GH2.hmm	SRR7066494_k141_1346967_2
CBM32.hmm	SRR7066494_k141_1347489_4
CE19.hmm	SRR7066494_k141_1348082_1
GT51.hmm	SRR7066494_k141_1349202_1
GH26.hmm	SRR7066494_k141_1350166_1
GH43_10.hmm	SRR7066494_k141_1350282_1
CBM9.hmm	SRR7066494_k141_135256_14
GH2.hmm	SRR7066494_k141_1354570_2
CBM67.hmm	SRR7066494_k141_1354681_2
GH39.hmm	SRR7066494_k141_1355946_2
GH29.hmm	SRR7066494_k141_1357401_3
GH109.hmm	SRR7066494_k141_1357801_1
GH43_17.hmm	SRR7066494_k141_1358528_2
GH109.hmm	SRR7066494_k141_1358951_1
GH16_7.hmm	SRR7066494_k141_1359190_1
GH29.hmm	SRR7066494_k141_1359234_1
CE19.hmm	SRR7066494_k141_1360919_1
CBM9.hmm	SRR7066494_k141_1361386_1
CBM9.hmm	SRR7066494_k141_1362340_1
GH102.hmm	SRR7066494_k141_1363676_1
PL2.hmm	SRR7066494_k141_1365710_1
PL21_1.hmm	SRR7066494_k141_136830_6
GH123.hmm	SRR7066494_k141_136830_7
GH109.hmm	SRR7066494_k141_1368961_1
GH109.hmm	SRR7066494_k141_1368961_5
GH3.hmm	SRR7066494_k141_1368971_1
CE9.hmm	SRR7066494_k141_1369574_2
GH109.hmm	SRR7066494_k141_1369574_3
GH163.hmm	SRR7066494_k141_1369857_4
GH28.hmm	SRR7066494_k141_1372189_1
GT4.hmm	SRR7066494_k141_1372442_1
GH165.hmm	SRR7066494_k141_1373605_1
GH29.hmm	SRR7066494_k141_1373875_2
GH26.hmm	SRR7066494_k141_1376249_3
CBM38.hmm	SRR7066494_k141_1376286_1
GH109.hmm	SRR7066494_k141_1377514_2
GH81.hmm	SRR7066494_k141_1378054_1
GH110.hmm	SRR7066494_k141_1379127_5
GT105.hmm	SRR7066494_k141_1379553_1
CE1.hmm	SRR7066494_k141_1380037_1
GH2.hmm	SRR7066494_k141_1380269_2
CE1.hmm	SRR7066494_k141_138063_1
GH109.hmm	SRR7066494_k141_1382247_2
GT51.hmm	SRR7066494_k141_138293_5
GT30.hmm	SRR7066494_k141_1384246_1
CE1.hmm	SRR7066494_k141_138741_2
GH42.hmm	SRR7066494_k141_1387860_1
GH151.hmm	SRR7066494_k141_1387880_3
GH25.hmm	SRR7066494_k141_1389395_2
GH109.hmm	SRR7066494_k141_1390615_2
GT4.hmm	SRR7066494_k141_139193_6
GH5_39.hmm	SRR7066494_k141_1392472_11
AA1.hmm	SRR7066494_k141_1392782_1
CE1.hmm	SRR7066494_k141_1392897_6
GT51.hmm	SRR7066494_k141_1393914_3
GH136.hmm	SRR7066494_k141_1394003_2
GH109.hmm	SRR7066494_k141_1394526_1
GH109.hmm	SRR7066494_k141_1396505_2
GH43_18.hmm	SRR7066494_k141_1396505_4
GH33.hmm	SRR7066494_k141_1396641_3
GH29.hmm	SRR7066494_k141_1397141_2
GT105.hmm	SRR7066494_k141_1398482_2
GH105.hmm	SRR7066494_k141_139946_2
GH29.hmm	SRR7066494_k141_1401562_1
GH109.hmm	SRR7066494_k141_1402458_13
GH109.hmm	SRR7066494_k141_1402458_20
GH109.hmm	SRR7066494_k141_1402458_6
GH109.hmm	SRR7066494_k141_1402458_7
GH109.hmm	SRR7066494_k141_1402458_8
PL10_1.hmm	SRR7066494_k141_1403591_1
GH109.hmm	SRR7066494_k141_1404048_3
GH109.hmm	SRR7066494_k141_1407494_1
GH141.hmm	SRR7066494_k141_1407847_3
PL9.hmm	SRR7066494_k141_1408417_1
GH109.hmm	SRR7066494_k141_1408743_2
GH43_10.hmm	SRR7066494_k141_1409864_1
GH144.hmm	SRR7066494_k141_1410060_1
GT83.hmm	SRR7066494_k141_1410310_3
GH109.hmm	SRR7066494_k141_1410482_2
CE19.hmm	SRR7066494_k141_1410482_3
GH109.hmm	SRR7066494_k141_1411576_3
GH136.hmm	SRR7066494_k141_1411972_7
GH67.hmm	SRR7066494_k141_1413199_1
GH109.hmm	SRR7066494_k141_1414209_2
GH3.hmm	SRR7066494_k141_141470_2
CBM32.hmm	SRR7066494_k141_1414817_1
GH140.hmm	SRR7066494_k141_1414951_2
GH5.hmm	SRR7066494_k141_1415156_1
GH3.hmm	SRR7066494_k141_1415727_1
CE1.hmm	SRR7066494_k141_1417127_4
GT105.hmm	SRR7066494_k141_1417627_1
PL35.hmm	SRR7066494_k141_1420804_2
GH43_5.hmm	SRR7066494_k141_1421092_45
GH32.hmm	SRR7066494_k141_1421092_49
GH116.hmm	SRR7066494_k141_1421293_1
GH3.hmm	SRR7066494_k141_1422626_2
CE1.hmm	SRR7066494_k141_1423542_2
GT83.hmm	SRR7066494_k141_1425390_1
CE1.hmm	SRR7066494_k141_1425481_1
GH127.hmm	SRR7066494_k141_1426112_2
PL10_3.hmm	SRR7066494_k141_1426177_1
GH33.hmm	SRR7066494_k141_1426233_4
GH113.hmm	SRR7066494_k141_1426261_1
AA6.hmm	SRR7066494_k141_1427494_1
CBM9.hmm	SRR7066494_k141_1428415_2
