GH38.hmm	SRR7066493_k141_1039021_3
CBM9.hmm	SRR7066493_k141_1039036_1
GT9.hmm	SRR7066493_k141_1039170_1
GH51.hmm	SRR7066493_k141_1040414_2
GH33.hmm	SRR7066493_k141_1041945_1
GH109.hmm	SRR7066493_k141_1042743_1
GH29.hmm	SRR7066493_k141_1043424_1
PL9_2.hmm	SRR7066493_k141_1043541_2
GH109.hmm	SRR7066493_k141_1044820_2
GH113.hmm	SRR7066493_k141_1045294_3
GH28.hmm	SRR7066493_k141_1045659_1
GH27.hmm	SRR7066493_k141_1047392_2
CE7.hmm	SRR7066493_k141_104904_1
GH141.hmm	SRR7066493_k141_1053871_2
GH141.hmm	SRR7066493_k141_105480_2
CBM6.hmm	SRR7066493_k141_1055503_5
CBM9.hmm	SRR7066493_k141_1055503_6
GH16_3.hmm	SRR7066493_k141_1055503_7
GH32.hmm	SRR7066493_k141_1056271_2
GH143.hmm	SRR7066493_k141_1056776_2
GH28.hmm	SRR7066493_k141_1056776_4
GH29.hmm	SRR7066493_k141_105719_1
GH5_8.hmm	SRR7066493_k141_1057749_3
GH156.hmm	SRR7066493_k141_1057778_1
CE12.hmm	SRR7066493_k141_1058234_2
GH113.hmm	SRR7066493_k141_1059008_1
GH20.hmm	SRR7066493_k141_105903_1
GH123.hmm	SRR7066493_k141_1059589_3
CE1.hmm	SRR7066493_k141_1060958_3
GT30.hmm	SRR7066493_k141_1061500_2
CE1.hmm	SRR7066493_k141_1062497_2
GH109.hmm	SRR7066493_k141_1065027_1
GH5_38.hmm	SRR7066493_k141_1065122_1
GH2.hmm	SRR7066493_k141_1066488_3
GH109.hmm	SRR7066493_k141_1067386_1
GH109.hmm	SRR7066493_k141_1068076_1
CE14.hmm	SRR7066493_k141_1068409_4
CBM9.hmm	SRR7066493_k141_1069056_4
GH106.hmm	SRR7066493_k141_106938_2
GH120.hmm	SRR7066493_k141_1069828_4
GH109.hmm	SRR7066493_k141_1074200_1
CBM85.hmm	SRR7066493_k141_107443_1
CE1.hmm	SRR7066493_k141_1074567_1
CBM47.hmm	SRR7066493_k141_1074615_1
GH23.hmm	SRR7066493_k141_1075100_2
GH109.hmm	SRR7066493_k141_1075128_3
GH109.hmm	SRR7066493_k141_1075347_1
CBM9.hmm	SRR7066493_k141_1077112_1
CE19.hmm	SRR7066493_k141_107742_1
GH5.hmm	SRR7066493_k141_107742_2
GH2.hmm	SRR7066493_k141_1077869_1
GT83.hmm	SRR7066493_k141_1080868_1
PL10_1.hmm	SRR7066493_k141_1081336_1
GH95.hmm	SRR7066493_k141_1081847_2
GH5_41.hmm	SRR7066493_k141_1082440_1
CE12.hmm	SRR7066493_k141_1083713_2
GH103.hmm	SRR7066493_k141_1083736_1
GH29.hmm	SRR7066493_k141_1084911_2
GH109.hmm	SRR7066493_k141_1086759_1
GH3.hmm	SRR7066493_k141_1088026_1
GH109.hmm	SRR7066493_k141_1089223_5
GH102.hmm	SRR7066493_k141_1092682_5
GH5.hmm	SRR7066493_k141_1094603_1
PL1_2.hmm	SRR7066493_k141_1094671_2
CE1.hmm	SRR7066493_k141_1094811_1
GH109.hmm	SRR7066493_k141_1095264_1
PL10_1.hmm	SRR7066493_k141_1095626_1
CE19.hmm	SRR7066493_k141_1096271_1
GH109.hmm	SRR7066493_k141_1097116_1
GH109.hmm	SRR7066493_k141_1097164_1
CBM38.hmm	SRR7066493_k141_1097413_1
GH29.hmm	SRR7066493_k141_1097863_1
CE1.hmm	SRR7066493_k141_1098098_5
CBM9.hmm	SRR7066493_k141_1098701_1
GH43_28.hmm	SRR7066493_k141_1098760_1
GH109.hmm	SRR7066493_k141_1099773_1
GH109.hmm	SRR7066493_k141_1100636_1
GH51.hmm	SRR7066493_k141_1100757_2
GH28.hmm	SRR7066493_k141_1100815_1
GH99.hmm	SRR7066493_k141_1100863_1
GT51.hmm	SRR7066493_k141_1102435_6
AA1.hmm	SRR7066493_k141_1103586_1
CBM67.hmm	SRR7066493_k141_1106271_1
GH158.hmm	SRR7066493_k141_1108368_1
GH140.hmm	SRR7066493_k141_1108669_1
GH148.hmm	SRR7066493_k141_110885_2
GH109.hmm	SRR7066493_k141_1110626_3
GH140.hmm	SRR7066493_k141_1111170_1
CBM4.hmm	SRR7066493_k141_1112094_1
GH109.hmm	SRR7066493_k141_1112138_2
CE14.hmm	SRR7066493_k141_1113418_1
PL1_2.hmm	SRR7066493_k141_1114407_1
GH109.hmm	SRR7066493_k141_1114435_3
GH36.hmm	SRR7066493_k141_1115121_1
GH109.hmm	SRR7066493_k141_1115497_1
GH109.hmm	SRR7066493_k141_1115867_1
GT105.hmm	SRR7066493_k141_1117634_2
GH20.hmm	SRR7066493_k141_1118566_2
PL1_2.hmm	SRR7066493_k141_1120818_1
GH25.hmm	SRR7066493_k141_1122301_3
CE4.hmm	SRR7066493_k141_1123592_2
GH23.hmm	SRR7066493_k141_112434_1
GH29.hmm	SRR7066493_k141_112473_1
CE15.hmm	SRR7066493_k141_1124980_1
GT26.hmm	SRR7066493_k141_1125802_1
GT51.hmm	SRR7066493_k141_1126999_1
GH148.hmm	SRR7066493_k141_1128910_2
GH109.hmm	SRR7066493_k141_1130285_2
GH127.hmm	SRR7066493_k141_1130333_2
CBM9.hmm	SRR7066493_k141_1130665_1
GH109.hmm	SRR7066493_k141_1130806_4
CBM9.hmm	SRR7066493_k141_1130906_1
GH95.hmm	SRR7066493_k141_1134538_2
GH10.hmm	SRR7066493_k141_1135225_1
GH2.hmm	SRR7066493_k141_1135281_1
GH53.hmm	SRR7066493_k141_1137651_1
CE4.hmm	SRR7066493_k141_1140434_1
GH43_15.hmm	SRR7066493_k141_1140522_1
GH109.hmm	SRR7066493_k141_1140982_1
GH27.hmm	SRR7066493_k141_1141170_1
GH109.hmm	SRR7066493_k141_1142517_1
PL1_2.hmm	SRR7066493_k141_1142947_1
GH109.hmm	SRR7066493_k141_1143063_1
GH13.hmm	SRR7066493_k141_1143614_2
GH103.hmm	SRR7066493_k141_1144782_7
GH92.hmm	SRR7066493_k141_1145536_2
GH109.hmm	SRR7066493_k141_114593_2
GH50.hmm	SRR7066493_k141_1147835_2
GH3.hmm	SRR7066493_k141_1149152_1
GT105.hmm	SRR7066493_k141_115019_1
GH109.hmm	SRR7066493_k141_1150869_2
CE3.hmm	SRR7066493_k141_115243_3
GH109.hmm	SRR7066493_k141_1153731_1
GH117.hmm	SRR7066493_k141_1154426_2
CBM9.hmm	SRR7066493_k141_1155056_2
GH141.hmm	SRR7066493_k141_1157351_2
GH16_21.hmm	SRR7066493_k141_1159204_1
GH29.hmm	SRR7066493_k141_1159675_3
GH127.hmm	SRR7066493_k141_1160876_43
GH165.hmm	SRR7066493_k141_1161760_1
GT4.hmm	SRR7066493_k141_1163485_1
GH99.hmm	SRR7066493_k141_1163563_1
CE7.hmm	SRR7066493_k141_1164028_2
GH3.hmm	SRR7066493_k141_1164479_1
GH2.hmm	SRR7066493_k141_1166809_2
CBM9.hmm	SRR7066493_k141_1169277_1
GH5.hmm	SRR7066493_k141_1170114_5
GH109.hmm	SRR7066493_k141_1170579_1
GH97.hmm	SRR7066493_k141_1170582_1
GH4.hmm	SRR7066493_k141_1170787_1
GH29.hmm	SRR7066493_k141_1171232_1
GH29.hmm	SRR7066493_k141_1173510_2
PL1_2.hmm	SRR7066493_k141_1174673_4
PL42.hmm	SRR7066493_k141_11748_2
CE3.hmm	SRR7066493_k141_1177245_3
GH109.hmm	SRR7066493_k141_1177834_1
PL2.hmm	SRR7066493_k141_1177842_2
GT2_Glycos_transf_2.hmm	SRR7066493_k141_1180230_4
GH9.hmm	SRR7066493_k141_1180446_1
PL10_3.hmm	SRR7066493_k141_1180517_1
GH168.hmm	SRR7066493_k141_1181304_1
PL10_1.hmm	SRR7066493_k141_1183408_2
GH109.hmm	SRR7066493_k141_1183798_2
CE4.hmm	SRR7066493_k141_1184018_1
GH29.hmm	SRR7066493_k141_1184201_1
GH29.hmm	SRR7066493_k141_1184624_1
GH109.hmm	SRR7066493_k141_1187519_1
GH102.hmm	SRR7066493_k141_1187683_1
GH30_3.hmm	SRR7066493_k141_1188285_2
CBM32.hmm	SRR7066493_k141_1188348_2
CE3.hmm	SRR7066493_k141_1189010_1
GH109.hmm	SRR7066493_k141_1190460_4
GH127.hmm	SRR7066493_k141_1191923_2
GH109.hmm	SRR7066493_k141_1193183_2
CBM9.hmm	SRR7066493_k141_1194772_1
CE8.hmm	SRR7066493_k141_1194849_1
CE1.hmm	SRR7066493_k141_1195412_3
GH106.hmm	SRR7066493_k141_1195635_1
GT4.hmm	SRR7066493_k141_1196579_1
GT9.hmm	SRR7066493_k141_1196861_1
GH42.hmm	SRR7066493_k141_1197957_1
GH3.hmm	SRR7066493_k141_1198155_1
PL42.hmm	SRR7066493_k141_1198708_1
GT105.hmm	SRR7066493_k141_1199212_1
PL15.hmm	SRR7066493_k141_1200191_5
GH109.hmm	SRR7066493_k141_1200433_2
GH29.hmm	SRR7066493_k141_1200777_1
GT105.hmm	SRR7066493_k141_1201209_1
GT28.hmm	SRR7066493_k141_1201708_2
CBM9.hmm	SRR7066493_k141_1202237_21
GH95.hmm	SRR7066493_k141_1202362_1
GH29.hmm	SRR7066493_k141_1203333_1
CBM38.hmm	SRR7066493_k141_1203731_1
GH13_36.hmm	SRR7066493_k141_1203824_1
CBM9.hmm	SRR7066493_k141_1204092_4
GH165.hmm	SRR7066493_k141_1204679_2
GH18.hmm	SRR7066493_k141_1204812_3
CE3.hmm	SRR7066493_k141_1204990_1
GH29.hmm	SRR7066493_k141_1205000_2
GH29.hmm	SRR7066493_k141_1206046_2
GH123.hmm	SRR7066493_k141_1206800_1
GH109.hmm	SRR7066493_k141_120805_1
PL10_1.hmm	SRR7066493_k141_1208191_1
CE1.hmm	SRR7066493_k141_1208395_3
CE4.hmm	SRR7066493_k141_1210525_1
GH95.hmm	SRR7066493_k141_1210792_3
GH29.hmm	SRR7066493_k141_1211640_1
GH39.hmm	SRR7066493_k141_1212682_2
GT105.hmm	SRR7066493_k141_1212835_1
CBM9.hmm	SRR7066493_k141_1216181_3
CE1.hmm	SRR7066493_k141_1217384_2
CE15.hmm	SRR7066493_k141_1217542_2
CBM67.hmm	SRR7066493_k141_1220245_1
GH109.hmm	SRR7066493_k141_1220318_1
GH4.hmm	SRR7066493_k141_122037_1
GH71.hmm	SRR7066493_k141_1220496_1
GH127.hmm	SRR7066493_k141_1221008_4
GH109.hmm	SRR7066493_k141_1221385_1
GH23.hmm	SRR7066493_k141_1222446_2
CE14.hmm	SRR7066493_k141_1222645_1
GT2_Glycos_transf_2.hmm	SRR7066493_k141_1223556_2
GH43_5.hmm	SRR7066493_k141_122584_2
CBM32.hmm	SRR7066493_k141_1226796_1
GH99.hmm	SRR7066493_k141_1227716_2
GH109.hmm	SRR7066493_k141_1230636_2
GH140.hmm	SRR7066493_k141_1231025_2
GH20.hmm	SRR7066493_k141_123184_1
GH109.hmm	SRR7066493_k141_1232906_2
GH32.hmm	SRR7066493_k141_1233122_1
GH88.hmm	SRR7066493_k141_1233480_4
GT51.hmm	SRR7066493_k141_1234110_2
PL6_1.hmm	SRR7066493_k141_1234788_1
GH29.hmm	SRR7066493_k141_1235258_1
GH43.hmm	SRR7066493_k141_1236056_3
GH109.hmm	SRR7066493_k141_123715_1
CBM38.hmm	SRR7066493_k141_1238267_1
CBM38.hmm	SRR7066493_k141_1239101_3
GH109.hmm	SRR7066493_k141_1239598_2
CE19.hmm	SRR7066493_k141_1239631_1
CBM51.hmm	SRR7066493_k141_1240150_2
GH113.hmm	SRR7066493_k141_1240474_2
GH148.hmm	SRR7066493_k141_1241832_2
GH43_34.hmm	SRR7066493_k141_1241961_2
PL1_2.hmm	SRR7066493_k141_1242044_1
GH5_40.hmm	SRR7066493_k141_1244960_1
GH109.hmm	SRR7066493_k141_1245480_1
GH146.hmm	SRR7066493_k141_1246983_2
GH31.hmm	SRR7066493_k141_1247683_2
GH109.hmm	SRR7066493_k141_124789_1
GH3.hmm	SRR7066493_k141_124857_1
CBM85.hmm	SRR7066493_k141_124868_1
GT26.hmm	SRR7066493_k141_1248887_1
GH10.hmm	SRR7066493_k141_1248962_2
GH29.hmm	SRR7066493_k141_1250620_3
GH29.hmm	SRR7066493_k141_1250620_4
GH29.hmm	SRR7066493_k141_1254642_1
GH109.hmm	SRR7066493_k141_1255554_2
GH109.hmm	SRR7066493_k141_1255555_6
GH20.hmm	SRR7066493_k141_1255569_2
GH109.hmm	SRR7066493_k141_1255930_2
GH141.hmm	SRR7066493_k141_1256362_1
GH171.hmm	SRR7066493_k141_1257207_2
GH10.hmm	SRR7066493_k141_1259652_1
GH29.hmm	SRR7066493_k141_126015_3
GH109.hmm	SRR7066493_k141_1260766_2
GH137.hmm	SRR7066493_k141_1260807_4
GH16_3.hmm	SRR7066493_k141_1260981_1
CE1.hmm	SRR7066493_k141_1261734_4
GH5.hmm	SRR7066493_k141_1261758_4
GH23.hmm	SRR7066493_k141_1262024_7
GH103.hmm	SRR7066493_k141_1262566_1
CBM38.hmm	SRR7066493_k141_126312_1
GH109.hmm	SRR7066493_k141_1263304_2
GH62.hmm	SRR7066493_k141_1263566_2
GH2.hmm	SRR7066493_k141_126377_3
CBM9.hmm	SRR7066493_k141_1265211_2
GH51.hmm	SRR7066493_k141_1265654_1
GH146.hmm	SRR7066493_k141_1267020_3
GH86.hmm	SRR7066493_k141_1267605_1
GH23.hmm	SRR7066493_k141_1271285_5
GH29.hmm	SRR7066493_k141_1271354_1
GH89.hmm	SRR7066493_k141_127155_2
PL33_1.hmm	SRR7066493_k141_1273322_3
GH43_2.hmm	SRR7066493_k141_1273521_1
GH109.hmm	SRR7066493_k141_1273657_2
GH29.hmm	SRR7066493_k141_1273913_1
GH109.hmm	SRR7066493_k141_1274492_2
GH43_30.hmm	SRR7066493_k141_1275894_1
GH53.hmm	SRR7066493_k141_1276971_1
PL1_2.hmm	SRR7066493_k141_1279103_1
GH113.hmm	SRR7066493_k141_1279208_2
GH95.hmm	SRR7066493_k141_1279665_4
GH109.hmm	SRR7066493_k141_1280633_2
GH127.hmm	SRR7066493_k141_1281275_2
GH127.hmm	SRR7066493_k141_1281634_4
CE19.hmm	SRR7066493_k141_1281860_1
GH127.hmm	SRR7066493_k141_1282672_2
PL11.hmm	SRR7066493_k141_1283063_2
GH20.hmm	SRR7066493_k141_1283852_9
CBM57.hmm	SRR7066493_k141_1284369_1
GH27.hmm	SRR7066493_k141_1284584_2
GH109.hmm	SRR7066493_k141_1286052_1
CE19.hmm	SRR7066493_k141_1286255_3
GH109.hmm	SRR7066493_k141_1286255_4
GH29.hmm	SRR7066493_k141_1286686_1
CBM57.hmm	SRR7066493_k141_1287186_2
GH109.hmm	SRR7066493_k141_1287490_1
CBM38.hmm	SRR7066493_k141_1287516_6
GH29.hmm	SRR7066493_k141_1287919_1
CBM38.hmm	SRR7066493_k141_1287981_3
GH29.hmm	SRR7066493_k141_1291929_2
GH109.hmm	SRR7066493_k141_1292185_1
GH117.hmm	SRR7066493_k141_1293205_1
GH10.hmm	SRR7066493_k141_1294940_1
CBM9.hmm	SRR7066493_k141_129612_3
GH29.hmm	SRR7066493_k141_1296965_2
GH95.hmm	SRR7066493_k141_1297101_2
GH3.hmm	SRR7066493_k141_1299098_1
GH12.hmm	SRR7066493_k141_130041_5
GH3.hmm	SRR7066493_k141_1303118_1
GH4.hmm	SRR7066493_k141_1304338_2
GH95.hmm	SRR7066493_k141_1305544_1
GH29.hmm	SRR7066493_k141_1306077_2
CE1.hmm	SRR7066493_k141_1306200_2
GH29.hmm	SRR7066493_k141_1306756_4
GH137.hmm	SRR7066493_k141_1307194_1
GH109.hmm	SRR7066493_k141_1310278_2
GH39.hmm	SRR7066493_k141_1310800_3
CBM67.hmm	SRR7066493_k141_1312121_1
GH109.hmm	SRR7066493_k141_1313596_1
GH140.hmm	SRR7066493_k141_1314218_1
GT83.hmm	SRR7066493_k141_1314705_1
GH32.hmm	SRR7066493_k141_1315137_1
GH136.hmm	SRR7066493_k141_131618_2
CE14.hmm	SRR7066493_k141_1316954_4
GH29.hmm	SRR7066493_k141_1317054_1
GH95.hmm	SRR7066493_k141_1317613_6
GH148.hmm	SRR7066493_k141_131977_1
GH109.hmm	SRR7066493_k141_1321755_1
CBM38.hmm	SRR7066493_k141_1323410_1
GH43.hmm	SRR7066493_k141_1324538_1
GH127.hmm	SRR7066493_k141_1324538_2
GH117.hmm	SRR7066493_k141_1325502_1
GH2.hmm	SRR7066493_k141_1327154_1
GH29.hmm	SRR7066493_k141_1327399_1
GT83.hmm	SRR7066493_k141_1328010_1
GT4.hmm	SRR7066493_k141_1328154_1
GH171.hmm	SRR7066493_k141_1329748_2
GH141.hmm	SRR7066493_k141_1334053_1
PL33_1.hmm	SRR7066493_k141_1335163_2
PL12.hmm	SRR7066493_k141_1335637_4
GH76.hmm	SRR7066493_k141_1335637_6
PL11.hmm	SRR7066493_k141_1336077_2
GH142.hmm	SRR7066493_k141_1336077_4
GH29.hmm	SRR7066493_k141_1336237_1
GH29.hmm	SRR7066493_k141_133762_1
GH28.hmm	SRR7066493_k141_1339348_1
GH29.hmm	SRR7066493_k141_1339686_6
GH105.hmm	SRR7066493_k141_1339919_4
CE1.hmm	SRR7066493_k141_1339919_6
CE1.hmm	SRR7066493_k141_1339919_7
CE15.hmm	SRR7066493_k141_1341496_1
CBM4.hmm	SRR7066493_k141_1342295_3
GH2.hmm	SRR7066493_k141_134283_6
GT28.hmm	SRR7066493_k141_1343561_1
GH3.hmm	SRR7066493_k141_1344355_1
GH163.hmm	SRR7066493_k141_1345870_2
CE7.hmm	SRR7066493_k141_134929_1
GT2_Glycos_transf_2.hmm	SRR7066493_k141_1349954_1
GH29.hmm	SRR7066493_k141_1352352_1
PL1_2.hmm	SRR7066493_k141_1354481_1
CBM4.hmm	SRR7066493_k141_1354528_2
CE14.hmm	SRR7066493_k141_1355005_2
GH129.hmm	SRR7066493_k141_1356285_1
GH109.hmm	SRR7066493_k141_135687_2
GT2_Glycos_transf_2.hmm	SRR7066493_k141_1358471_2
GH28.hmm	SRR7066493_k141_1359092_2
GH109.hmm	SRR7066493_k141_1359301_1
GH105.hmm	SRR7066493_k141_1362488_1
GH5_25.hmm	SRR7066493_k141_136455_2
CBM51.hmm	SRR7066493_k141_1364652_1
GH148.hmm	SRR7066493_k141_1364975_9
CE1.hmm	SRR7066493_k141_1365280_2
CBM16.hmm	SRR7066493_k141_1365776_1
PL1_2.hmm	SRR7066493_k141_1367710_1
CBM6.hmm	SRR7066493_k141_1367718_1
CE4.hmm	SRR7066493_k141_1368890_2
GH109.hmm	SRR7066493_k141_1369334_1
GH16_14.hmm	SRR7066493_k141_1369801_2
CBM9.hmm	SRR7066493_k141_1369835_3
CE4.hmm	SRR7066493_k141_1371280_1
CBM38.hmm	SRR7066493_k141_137167_4
GH109.hmm	SRR7066493_k141_1371892_1
CE8.hmm	SRR7066493_k141_1371930_1
GH171.hmm	SRR7066493_k141_1372028_2
GH29.hmm	SRR7066493_k141_1373312_1
GH102.hmm	SRR7066493_k141_1374728_2
GH109.hmm	SRR7066493_k141_1374756_1
GH43_20.hmm	SRR7066493_k141_1375024_1
GH32.hmm	SRR7066493_k141_1375024_2
GH109.hmm	SRR7066493_k141_137720_3
PL9_4.hmm	SRR7066493_k141_1378123_3
GH28.hmm	SRR7066493_k141_1378335_1
GH51.hmm	SRR7066493_k141_1380747_1
PL33_2.hmm	SRR7066493_k141_1380818_6
GH51.hmm	SRR7066493_k141_1381285_1
CBM38.hmm	SRR7066493_k141_1381430_51
CE1.hmm	SRR7066493_k141_1381430_6
GH127.hmm	SRR7066493_k141_1383253_6
GH109.hmm	SRR7066493_k141_138556_2
GH106.hmm	SRR7066493_k141_1386172_4
GH109.hmm	SRR7066493_k141_138624_5
GH50.hmm	SRR7066493_k141_1386474_1
GH39.hmm	SRR7066493_k141_138761_2
GH158.hmm	SRR7066493_k141_1388950_1
GH109.hmm	SRR7066493_k141_1391030_1
GT83.hmm	SRR7066493_k141_1392217_1
GH139.hmm	SRR7066493_k141_1392341_1
GH168.hmm	SRR7066493_k141_1392840_1
GH3.hmm	SRR7066493_k141_1392854_4
GH165.hmm	SRR7066493_k141_1394811_2
PL1_2.hmm	SRR7066493_k141_139508_1
CE1.hmm	SRR7066493_k141_1395558_1
GH95.hmm	SRR7066493_k141_1396780_1
GH109.hmm	SRR7066493_k141_1397240_1
GT51.hmm	SRR7066493_k141_1397972_2
CBM16.hmm	SRR7066493_k141_1399432_1
CBM9.hmm	SRR7066493_k141_1399692_1
GH29.hmm	SRR7066493_k141_1399724_2
GH43_10.hmm	SRR7066493_k141_1401192_1
PL42.hmm	SRR7066493_k141_1403768_2
GH5_2.hmm	SRR7066493_k141_1404935_1
GH109.hmm	SRR7066493_k141_1406140_1
GH2.hmm	SRR7066493_k141_1406549_1
GH127.hmm	SRR7066493_k141_1407465_2
GH167.hmm	SRR7066493_k141_1407465_3
GH171.hmm	SRR7066493_k141_1408008_1
GH105.hmm	SRR7066493_k141_1408832_1
GH109.hmm	SRR7066493_k141_1411628_1
GH168.hmm	SRR7066493_k141_1411895_1
CBM67.hmm	SRR7066493_k141_1411922_1
GH2.hmm	SRR7066493_k141_1411925_1
GH28.hmm	SRR7066493_k141_1411925_2
CBM9.hmm	SRR7066493_k141_1412738_1
PL1_2.hmm	SRR7066493_k141_141379_1
GH105.hmm	SRR7066493_k141_1415255_2
GH109.hmm	SRR7066493_k141_1415592_1
GH109.hmm	SRR7066493_k141_1416276_1
CE19.hmm	SRR7066493_k141_141814_1
GH109.hmm	SRR7066493_k141_1418862_1
CBM51.hmm	SRR7066493_k141_1422604_2
GH29.hmm	SRR7066493_k141_1422871_2
GH109.hmm	SRR7066493_k141_14233_1
CE1.hmm	SRR7066493_k141_1423513_2
GH11.hmm	SRR7066493_k141_1423997_1
GH141.hmm	SRR7066493_k141_1425677_1
CBM67.hmm	SRR7066493_k141_1426066_2
GH29.hmm	SRR7066493_k141_1426333_3
GH29.hmm	SRR7066493_k141_1430076_1
CE1.hmm	SRR7066493_k141_1430365_1
GT51.hmm	SRR7066493_k141_1430739_3
GH2.hmm	SRR7066493_k141_1430938_1
GH43_26.hmm	SRR7066493_k141_1431765_1
GT83.hmm	SRR7066493_k141_1431926_1
GH109.hmm	SRR7066493_k141_1433340_1
GT9.hmm	SRR7066493_k141_1433447_1
GH127.hmm	SRR7066493_k141_1433738_1
CE1.hmm	SRR7066493_k141_1433903_1
GH16_3.hmm	SRR7066493_k141_143466_3
PL10.hmm	SRR7066493_k141_1435175_3
GH43_28.hmm	SRR7066493_k141_1436250_2
CBM67.hmm	SRR7066493_k141_1436288_1
GH30_8.hmm	SRR7066493_k141_1437474_1
GH33.hmm	SRR7066493_k141_1437792_2
GH109.hmm	SRR7066493_k141_1438670_2
GH32.hmm	SRR7066493_k141_1438962_1
GH5_4.hmm	SRR7066493_k141_1439128_1
GH20.hmm	SRR7066493_k141_1439374_2
GH23.hmm	SRR7066493_k141_1440139_1
CE16.hmm	SRR7066493_k141_1440235_2
CE6.hmm	SRR7066493_k141_1442494_2
CE1.hmm	SRR7066493_k141_1442531_6
GH5_38.hmm	SRR7066493_k141_1443214_3
PL12.hmm	SRR7066493_k141_1444896_2
GH51.hmm	SRR7066493_k141_1444956_1
GH16_3.hmm	SRR7066493_k141_1446696_1
GT2_Glycos_transf_2.hmm	SRR7066493_k141_1446763_1
GT2_Glycos_transf_2.hmm	SRR7066493_k141_144696_1
GH2.hmm	SRR7066493_k141_1448075_1
GH144.hmm	SRR7066493_k141_144886_1
GH106.hmm	SRR7066493_k141_1449209_2
GH38.hmm	SRR7066493_k141_1449973_3
GH109.hmm	SRR7066493_k141_1450886_1
GH3.hmm	SRR7066493_k141_1450999_2
GH146.hmm	SRR7066493_k141_145101_1
GH30.hmm	SRR7066493_k141_1451739_1
GH3.hmm	SRR7066493_k141_1453793_4
GH73.hmm	SRR7066493_k141_1455300_2
GH109.hmm	SRR7066493_k141_1455655_1
GH151.hmm	SRR7066493_k141_1455789_2
CBM16.hmm	SRR7066493_k141_1456920_1
GH103.hmm	SRR7066493_k141_1457207_1
GH23.hmm	SRR7066493_k141_1458140_2
CBM35.hmm	SRR7066493_k141_1458198_1
GH32.hmm	SRR7066493_k141_1460165_1
GH109.hmm	SRR7066493_k141_1460179_3
GT51.hmm	SRR7066493_k141_1460408_1
GH140.hmm	SRR7066493_k141_1460434_2
CE2.hmm	SRR7066493_k141_1460633_1
GH109.hmm	SRR7066493_k141_1463246_8
GH141.hmm	SRR7066493_k141_1465053_1
PL1_2.hmm	SRR7066493_k141_1465115_4
GH109.hmm	SRR7066493_k141_1465193_2
GH5_48.hmm	SRR7066493_k141_1465640_3
GH140.hmm	SRR7066493_k141_1466365_1
GH137.hmm	SRR7066493_k141_1466817_1
GH140.hmm	SRR7066493_k141_1467084_1
GH2.hmm	SRR7066493_k141_1467474_1
GH23.hmm	SRR7066493_k141_1467629_1
PL1_2.hmm	SRR7066493_k141_1468509_1
GH109.hmm	SRR7066493_k141_1468832_1
GH109.hmm	SRR7066493_k141_1469132_1
GH109.hmm	SRR7066493_k141_1471256_1
PL33_1.hmm	SRR7066493_k141_1472954_3
GH51.hmm	SRR7066493_k141_1472990_2
GH109.hmm	SRR7066493_k141_1474107_1
GH109.hmm	SRR7066493_k141_1474375_1
GH67.hmm	SRR7066493_k141_1475647_2
GH10.hmm	SRR7066493_k141_1475840_1
CBM22.hmm	SRR7066493_k141_1476152_1
